PROTEIN
34
21 1 15 31 24 4 10 7 15 16 3 7 16 13 38 12 37 5 3 3 18 39 8 33 27 51 19 8 3 21 13 9 2 9
595
1 0
1 1
1 2
1 3
1 4
1 5
1 6
1 7
1 8
1 9
1 10
1 11
1 12
1 13
1 14
1 15
1 16
1 17
1 18
1 19
1 20
1 21
1 22
1 23
1 24
1 25
1 26
1 27
1 28
1 29
1 30
1 31
1 32
1 33
 0.005058 0.006827 0.002864 0.008563 0.000695 0.000812 0.000944 0.002621 0.000577 0.000473 0.002645 0.001273 0.004545 0.003254 0.001612 0.001576 0.001946 0.003271 0.001175 0.000986 0.001498 0.003887 0.006244 0.005279 0.007689 0.004117 -0.019052 -0.018168 -0.015410 -0.023378 -0.014827 -0.013597 -0.021276 -0.007914 -0.006485 -0.010010 -0.004442 -0.007400 -0.007226
 0.007532 0.010196 0.001311 0.013031 0.000819 0.001605 0.001471 0.004746 0.001446 0.001052 0.004467 0.002572 0.007359 0.005904 0.003005 0.002597 0.004040 0.005953 0.001899 0.002083 0.002913 0.006607 0.009890 0.007354 0.011867 0.006717 -0.015983 -0.015277 -0.013576 -0.022574 -0.013247 -0.012261 -0.020618 -0.005824 -0.005648 -0.007979 -0.002677 -0.006191 -0.005756
 0.007090 0.010833 0.008834 0.018384 0.002478 0.002140 0.002055 0.008049 0.003850 0.003390 0.004783 0.003010 0.008218 0.006413 0.003757 0.003465 0.003784 0.005972 0.002270 0.001907 0.002822 0.006634 0.009677 0.007193 0.014457 0.007752 -0.025091 -0.024000 -0.018655 -0.031506 -0.019968 -0.017308 -0.027683 -0.009863 -0.008251 -0.012717 -0.005056 -0.009495 -0.008011
 0.000849 -0.000542 -0.021432 -0.009926 -0.008671 -0.005665 -0.005778 -0.009866 -0.009838 -0.010418 -0.003082 -0.004681 -0.002365 -0.002300 -0.004551 -0.005331 -0.001703 -0.001002 -0.004444 -0.003049 -0.002740 -0.000799 0.001558 0.000206 -0.003191 -0.002669 0.002332 0.002603 -0.001371 -0.003014 0.000960 -0.000542 -0.003399 -0.001103 -0.002093 -0.002455 -0.000540 -0.001786 -0.003226
 -0.002853 -0.006904 -0.029871 -0.025005 -0.011441 -0.007994 -0.008052 -0.016619 -0.013762 -0.014184 -0.006408 -0.007327 -0.007505 -0.006352 -0.007505 -0.008177 -0.004224 -0.004552 -0.006547 -0.004793 -0.004937 -0.004695 -0.003523 -0.003623 -0.012691 -0.007564 0.012071 0.011889 0.005345 0.009408 0.008429 0.005657 0.007271 0.001913 0.000517 0.001604 0.000641 0.001297 -0.001213


128
 -0.001990 -0.001941 -0.002201 -0.002691 -0.002102 -0.001613 -0.001938 -0.001604
 -0.003013 -0.002946 -0.003293 -0.003858 -0.003213 -0.002555 -0.002883 -0.002524
 -0.002948 -0.002881 -0.003220 -0.003779 -0.003158 -0.002476 -0.002816 -0.002482
 -0.002416 -0.002354 -0.002644 -0.003146 -0.002590 -0.002007 -0.002340 -0.002009
 -0.002401 -0.002349 -0.002639 -0.003124 -0.002569 -0.001999 -0.002280 -0.002020
 -0.006176 -0.006086 -0.006641 -0.007269 -0.006615 -0.005473 -0.005737 -0.005490
 -0.003114 -0.003062 -0.003402 -0.003928 -0.003229 -0.002631 -0.002829 -0.002675
 -0.001308 -0.001256 -0.001450 -0.001806 -0.001553 -0.001058 -0.001385 -0.001079
 -0.001900 -0.001847 -0.002107 -0.002496 -0.002051 -0.001635 -0.001835 -0.001575
 -0.003594 -0.003541 -0.003863 -0.004298 -0.003811 -0.003049 -0.003220 -0.003229
 -0.002531 -0.002471 -0.002802 -0.003188 -0.002769 -0.002262 -0.002416 -0.002180
 -0.004706 -0.004648 -0.005058 -0.005571 -0.004966 -0.004058 -0.004229 -0.004234
 -0.002747 -0.002686 -0.002925 -0.003312 -0.003135 -0.002299 -0.002616 -0.002500
 -0.005264 -0.005153 -0.005591 -0.006074 -0.006069 -0.004571 -0.004852 -0.004894
 -0.000745 -0.000679 -0.000914 -0.001590 -0.000920 -0.000454 -0.001074 -0.000291
 0.000307 0.000358 0.000178 -0.000382 0.000406 0.000417 -0.000084 0.000748


528
 -0.015109 -0.016276 -0.012026 -0.013263 -0.026100 -0.011729 -0.035479 -0.011744 -0.033963 -0.038658 -0.012711 -0.015948 -0.015647 -0.016802 -0.014977 -0.014754 -0.010992 -0.011540 -0.012416 -0.013736 -0.013581 -0.013091 0.004845 0.000541 0.003975 -0.000133 -0.002691 -0.019392 -0.013996 -0.010381 -0.010371 -0.016267 -0.011621
 -0.027988 -0.030393 -0.021648 -0.024079 -0.050621 -0.020730 -0.072608 -0.020901 -0.069517 -0.073920 -0.022119 -0.028370 -0.031719 -0.029798 -0.029172 -0.026378 -0.020398 -0.020456 -0.021466 -0.023740 -0.023432 -0.023872 -0.013318 -0.017763 -0.014279 -0.008333 -0.010635 -0.033618 -0.029399 -0.022489 -0.019360 -0.026677 -0.021865
 -0.025289 -0.027120 -0.019922 -0.021903 -0.044121 -0.019147 -0.061647 -0.019276 -0.061395 -0.062989 -0.020509 -0.026146 -0.027996 -0.026857 -0.025660 -0.024122 -0.018505 -0.018897 -0.019931 -0.022181 -0.021928 -0.021861 -0.003541 -0.008210 -0.004752 -0.004835 -0.007607 -0.031626 -0.025100 -0.019266 -0.017673 -0.025477 -0.019854
 -0.021684 -0.023391 -0.016641 -0.018472 -0.039680 -0.015983 -0.057618 -0.016133 -0.056163 -0.057489 -0.017279 -0.022213 -0.024502 -0.023323 -0.022418 -0.020755 -0.015500 -0.015789 -0.016725 -0.018658 -0.018360 -0.018417 -0.003701 -0.007594 -0.004764 -0.004031 -0.006231 -0.026538 -0.022311 -0.016502 -0.014707 -0.021580 -0.016439
 -0.015467 -0.016625 -0.012524 -0.013705 -0.026127 -0.012205 -0.036300 -0.012273 -0.032992 -0.039020 -0.013241 -0.016128 -0.015778 -0.016843 -0.015249 -0.015305 -0.011445 -0.012092 -0.012841 -0.014118 -0.013997 -0.013379 0.006680 0.003474 0.005883 -0.000236 -0.002420 -0.019509 -0.013680 -0.010895 -0.011151 -0.016747 -0.011921
 -0.076716 -0.081224 -0.060593 -0.065785 -0.132847 -0.056918 -0.187607 -0.057375 -0.208350 -0.173882 -0.059191 -0.078170 -0.094683 -0.075279 -0.079797 -0.069073 -0.057609 -0.056250 -0.057668 -0.064513 -0.064235 -0.067613 -0.072051 -0.077676 -0.074040 -0.035483 -0.039549 -0.098370 -0.078805 -0.066826 -0.055173 -0.069671 -0.064558
 -0.017302 -0.018474 -0.014391 -0.015550 -0.028190 -0.013958 -0.038172 -0.013921 -0.035350 -0.041343 -0.014990 -0.018334 -0.017437 -0.018449 -0.016742 -0.017007 -0.013011 -0.013807 -0.014613 -0.016020 -0.016121 -0.015349 0.011126 0.007760 0.010382 0.002571 -0.000279 -0.022655 -0.014114 -0.012048 -0.012754 -0.018977 -0.014044
 -0.011479 -0.012617 -0.008469 -0.009675 -0.021620 -0.008417 -0.032794 -0.008675 -0.027825 -0.033780 -0.009534 -0.011368 -0.012057 -0.013271 -0.011812 -0.011811 -0.007842 -0.008418 -0.009053 -0.010074 -0.009503 -0.008957 0.003601 0.001368 0.002886 -0.002132 -0.002991 -0.012650 -0.012721 -0.007912 -0.007672 -0.012356 -0.006983
 -0.013153 -0.014283 -0.010087 -0.011275 -0.023601 -0.009807 -0.035105 -0.010033 -0.030413 -0.036772 -0.010761 -0.012926 -0.014286 -0.014483 -0.013730 -0.012945 -0.009581 -0.009724 -0.010181 -0.011158 -0.010855 -0.010861 -0.003398 -0.005382 -0.004167 -0.004800 -0.005244 -0.014475 -0.013969 -0.010497 -0.009320 -0.012761 -0.009578
 -0.021286 -0.022482 -0.018032 -0.019211 -0.033780 -0.017377 -0.045194 -0.017254 -0.043857 -0.047454 -0.018584 -0.022998 -0.021518 -0.021847 -0.020131 -0.020919 -0.016024 -0.017281 -0.018149 -0.020175 -0.020406 -0.019196 0.018314 0.014925 0.017447 0.004912 0.001166 -0.029577 -0.015724 -0.014457 -0.016062 -0.024197 -0.017673
 -0.019286 -0.020812 -0.014511 -0.016185 -0.035039 -0.013871 -0.054731 -0.014348 -0.047847 -0.053577 -0.015051 -0.018027 -0.022827 -0.020200 -0.020886 -0.018454 -0.014188 -0.013780 -0.014040 -0.015380 -0.014847 -0.015751 -0.018542 -0.018343 -0.019829 -0.012268 -0.011050 -0.019031 -0.023117 -0.017631 -0.013914 -0.016495 -0.014311
 -0.035270 -0.036873 -0.029477 -0.031268 -0.056258 -0.027984 -0.076656 -0.028020 -0.080342 -0.075603 -0.029431 -0.037381 -0.039069 -0.034801 -0.034391 -0.033303 -0.027007 -0.027751 -0.028674 -0.032078 -0.032422 -0.032066 0.003372 -0.000629 0.001743 -0.003410 -0.007471 -0.048006 -0.029302 -0.027334 -0.026703 -0.036629 -0.030560
 -0.023960 -0.025680 -0.018174 -0.020074 -0.044585 -0.017593 -0.065330 -0.017904 -0.067317 -0.060798 -0.019472 -0.025110 -0.026505 -0.025400 -0.023535 -0.024007 -0.016129 -0.017611 -0.018786 -0.021651 -0.020957 -0.019549 0.018973 0.015797 0.017663 0.002247 -0.000818 -0.030825 -0.023925 -0.014953 -0.016143 -0.027337 -0.015756
 -0.036497 -0.039705 -0.029936 -0.032810 -0.061181 -0.029051 -0.086753 -0.029296 -0.073990 -0.094470 -0.031059 -0.036719 -0.036966 -0.037355 -0.035844 -0.036143 -0.027533 -0.029124 -0.030078 -0.032842 -0.032372 -0.030817 0.010899 0.011163 0.010216 -0.004816 -0.007710 -0.043671 -0.032249 -0.027789 -0.028258 -0.038624 -0.027557
 -0.015704 -0.017381 -0.011051 -0.013003 -0.030018 -0.010953 -0.043433 -0.011142 -0.040996 -0.045246 -0.012096 -0.015992 -0.017529 -0.018669 -0.016364 -0.015293 -0.010455 -0.010669 -0.011807 -0.013296 -0.012509 -0.012521 -0.007148 -0.012706 -0.007808 -0.006571 -0.008456 -0.018055 -0.020297 -0.011031 -0.009222 -0.015544 -0.010349
 -0.008179 -0.009476 -0.004556 -0.006119 -0.018695 -0.004533 -0.025230 -0.004629 -0.027411 -0.030317 -0.005104 -0.007850 -0.010946 -0.011763 -0.010502 -0.007036 -0.005062 -0.004109 -0.004999 -0.005459 -0.004866 -0.006294 -0.027724 -0.034708 -0.028206 -0.009497 -0.010254 -0.007322 -0.015793 -0.007469 -0.002924 -0.004958 -0.005340


432
 -0.021739 -0.023265 -0.027301 -0.021171 -0.030623 -0.021553 -0.059280 -0.015256 -0.033305 -0.017851 -0.017021 -0.026930 -0.027949 -0.030921 -0.017264 -0.015089 -0.019626 -0.021810 -0.019368 -0.023914 -0.014933 -0.034288 -0.046498 -0.020145 -0.022926 -0.037097 -0.010838
 -0.037744 -0.040731 -0.045156 -0.037464 -0.049750 -0.038622 -0.090701 -0.027966 -0.057528 -0.032153 -0.030924 -0.050754 -0.049412 -0.051615 -0.030507 -0.028734 -0.034093 -0.035373 -0.032953 -0.037821 -0.027717 -0.064462 -0.075472 -0.034401 -0.045851 -0.059474 -0.020932
 -0.033980 -0.036337 -0.040748 -0.033424 -0.044765 -0.034151 -0.081647 -0.025172 -0.051524 -0.028804 -0.027804 -0.043701 -0.043720 -0.046642 -0.027480 -0.025851 -0.031098 -0.029900 -0.027871 -0.032697 -0.025088 -0.056476 -0.068108 -0.030857 -0.039143 -0.054373 -0.018803
 -0.027996 -0.030102 -0.034504 -0.027680 -0.038249 -0.028324 -0.072697 -0.019978 -0.042616 -0.023335 -0.022427 -0.036780 -0.036693 -0.039433 -0.022174 -0.020109 -0.025209 -0.025859 -0.023799 -0.028379 -0.019880 -0.045293 -0.058259 -0.025318 -0.031741 -0.046849 -0.014411
 -0.023367 -0.024939 -0.028562 -0.022659 -0.031267 -0.022828 -0.060718 -0.016871 -0.036181 -0.019492 -0.018856 -0.029093 -0.030337 -0.033311 -0.018546 -0.017558 -0.021361 -0.018043 -0.017027 -0.020856 -0.016930 -0.039055 -0.045943 -0.020911 -0.025564 -0.039651 -0.012438
 -0.078734 -0.084002 -0.087226 -0.078217 -0.094262 -0.081231 -0.149212 -0.062753 -0.115539 -0.069802 -0.067730 -0.107379 -0.101351 -0.100289 -0.065686 -0.068197 -0.072020 -0.061469 -0.061322 -0.065964 -0.062986 -0.147944 -0.122887 -0.071160 -0.104257 -0.112022 -0.051497
 -0.026097 -0.027715 -0.031236 -0.025180 -0.033945 -0.025272 -0.064126 -0.019356 -0.039951 -0.022073 -0.021320 -0.031878 -0.033566 -0.036414 -0.021094 -0.020821 -0.023932 -0.015454 -0.014811 -0.018703 -0.019278 -0.044371 -0.046937 -0.023411 -0.028903 -0.043099 -0.014855
 -0.017990 -0.019487 -0.023306 -0.017743 -0.025700 -0.017843 -0.054234 -0.012064 -0.028674 -0.014524 -0.014172 -0.023736 -0.024058 -0.027214 -0.013498 -0.011490 -0.016277 -0.017642 -0.016258 -0.019730 -0.012503 -0.028210 -0.043681 -0.015695 -0.019097 -0.032955 -0.007829
 -0.020816 -0.022358 -0.025988 -0.020564 -0.028658 -0.021003 -0.057027 -0.014899 -0.032393 -0.017487 -0.016755 -0.026875 -0.027398 -0.029668 -0.016306 -0.014929 -0.018543 -0.020172 -0.018481 -0.021996 -0.014752 -0.033820 -0.043812 -0.018995 -0.023858 -0.034554 -0.010403
 -0.028146 -0.029868 -0.033030 -0.027050 -0.035233 -0.026770 -0.066535 -0.021086 -0.043254 -0.023881 -0.023430 -0.034785 -0.036747 -0.039456 -0.022574 -0.023608 -0.026276 -0.007997 -0.009045 -0.012310 -0.021799 -0.049736 -0.047724 -0.024052 -0.031880 -0.047231 -0.016817
 -0.029032 -0.031117 -0.034737 -0.028968 -0.037638 -0.029768 -0.071015 -0.021855 -0.044618 -0.025153 -0.024295 -0.038778 -0.038359 -0.040026 -0.023113 -0.022786 -0.025985 -0.025862 -0.024986 -0.028147 -0.021880 -0.050023 -0.054605 -0.026176 -0.036020 -0.045445 -0.016047
 -0.039405 -0.041692 -0.044930 -0.038201 -0.047888 -0.038451 -0.084236 -0.030519 -0.058654 -0.034116 -0.033395 -0.049615 -0.050863 -0.053093 -0.032339 -0.034002 -0.036681 -0.015659 -0.017205 -0.020792 -0.031152 -0.069489 -0.062174 -0.034235 -0.046396 -0.062610 -0.024887
 -0.028719 -0.030908 -0.034998 -0.028134 -0.037349 -0.027730 -0.074057 -0.020460 -0.044833 -0.023760 -0.023717 -0.038470 -0.038706 -0.042420 -0.022007 -0.021681 -0.026946 -0.011472 -0.012841 -0.016376 -0.021946 -0.049052 -0.058513 -0.023423 -0.031707 -0.052689 -0.015095
 -0.072515 -0.078309 -0.080331 -0.069326 -0.083156 -0.069307 -0.156192 -0.057086 -0.129207 -0.063585 -0.063122 -0.097325 -0.099267 -0.104056 -0.058112 -0.066097 -0.070382 -0.029998 -0.037769 -0.040664 -0.060221 -0.178353 -0.138450 -0.060666 -0.098880 -0.118441 -0.046652
 -0.021856 -0.023880 -0.029388 -0.021853 -0.033609 -0.022631 -0.067636 -0.013943 -0.033160 -0.016944 -0.016172 -0.028686 -0.027349 -0.032475 -0.016855 -0.010070 -0.019842 -0.038988 -0.033733 -0.039557 -0.013463 -0.025298 -0.071677 -0.020599 -0.019756 -0.039558 -0.007311
 -0.013399 -0.014838 -0.020325 -0.014485 -0.025747 -0.016382 -0.049685 -0.007613 -0.017859 -0.010182 -0.008568 -0.017641 -0.015257 -0.017419 -0.010777 -0.002472 -0.010021 -0.048434 -0.038373 -0.044369 -0.005393 -0.007036 -0.051555 -0.016200 -0.012915 -0.017639 -0.002358


816
 -0.043548 -0.034636 -0.034598 -0.035152 -0.035172 -0.034245 -0.034323 -0.030190 -0.016272 -0.025451 -0.027244 -0.025309 -0.024211 -0.024782 -0.022034 -0.023478 -0.025137 -0.026681 -0.022872 -0.015061 -0.028203 -0.031963 -0.029420 -0.022599 -0.025223 -0.025338 -0.020520 -0.023076 -0.025457 -0.025979 -0.027372 -0.023471 -0.022887 -0.023774 -0.061140 -0.062956 -0.044220 -0.053710 -0.093730 -0.048685 -0.047593 -0.041199 -0.037438 -0.031598 -0.033411 -0.032228 -0.039008 -0.037089 -0.036618 -0.037553 -0.033414
 -0.095838 -0.075760 -0.076063 -0.076697 -0.076888 -0.076355 -0.076127 -0.069485 -0.059147 -0.073096 -0.066795 -0.064811 -0.063735 -0.064167 -0.061905 -0.063375 -0.064484 -0.066139 -0.062274 -0.073050 -0.072767 -0.089281 -0.079360 -0.072371 -0.072902 -0.065171 -0.062350 -0.063789 -0.065169 -0.065635 -0.067095 -0.062071 -0.061659 -0.062560 -0.110199 -0.113697 -0.087544 -0.103761 -0.166400 -0.092800 -0.093025 -0.089002 -0.084920 -0.072223 -0.074238 -0.072560 -0.085629 -0.083222 -0.078266 -0.079918 -0.075200
 -0.090555 -0.071289 -0.071412 -0.072121 -0.072280 -0.071804 -0.071491 -0.064781 -0.053148 -0.067637 -0.061629 -0.059257 -0.058113 -0.058767 -0.055854 -0.057260 -0.059554 -0.061150 -0.057126 -0.057337 -0.067237 -0.085165 -0.073697 -0.063530 -0.065302 -0.059519 -0.055240 -0.057441 -0.059983 -0.060706 -0.062080 -0.056573 -0.055833 -0.056954 -0.107691 -0.111399 -0.084022 -0.099424 -0.165802 -0.089763 -0.089044 -0.083979 -0.079198 -0.067309 -0.069459 -0.068112 -0.080353 -0.078440 -0.074078 -0.075433 -0.070366
 -0.062802 -0.047980 -0.048116 -0.048387 -0.048412 -0.047857 -0.047273 -0.042587 -0.040725 -0.046979 -0.041159 -0.039196 -0.038057 -0.038831 -0.036256 -0.037647 -0.039610 -0.040980 -0.037848 -0.040806 -0.046021 -0.063347 -0.051467 -0.043625 -0.044843 -0.039351 -0.036155 -0.037720 -0.039959 -0.040603 -0.041780 -0.037759 -0.036989 -0.037996 -0.073609 -0.076579 -0.056261 -0.067715 -0.117797 -0.061577 -0.059666 -0.056506 -0.053782 -0.044560 -0.046320 -0.045616 -0.054412 -0.054211 -0.050255 -0.050830 -0.046856
 -0.045103 -0.035980 -0.035869 -0.036670 -0.036894 -0.036255 -0.036076 -0.031932 -0.017278 -0.026865 -0.027732 -0.026078 -0.025455 -0.025805 -0.023621 -0.024276 -0.026028 -0.027052 -0.024245 -0.015841 -0.028849 -0.033611 -0.031765 -0.023942 -0.026394 -0.026288 -0.022167 -0.024263 -0.026611 -0.026872 -0.027818 -0.023493 -0.023222 -0.023989 -0.063372 -0.064596 -0.047506 -0.056563 -0.092032 -0.050439 -0.050802 -0.043151 -0.039427 -0.033419 -0.034800 -0.033523 -0.041355 -0.037600 -0.037661 -0.038872 -0.035734
 -0.265993 -0.200775 -0.201457 -0.200929 -0.201958 -0.214603 -0.204538 -0.184117 -0.224691 -0.227676 -0.178461 -0.174307 -0.173352 -0.174266 -0.170190 -0.171065 -0.177367 -0.178293 -0.174281 -0.252901 -0.208180 -0.336569 -0.233873 -0.214691 -0.212289 -0.175398 -0.171887 -0.173917 -0.177106 -0.179697 -0.179825 -0.166180 -0.163623 -0.166053 -0.288455 -0.320635 -0.229661 -0.264730 -0.599766 -0.241668 -0.235935 -0.238608 -0.230332 -0.191659 -0.194855 -0.194267 -0.227044 -0.231794 -0.208359 -0.207947 -0.199106
 -0.051227 -0.042122 -0.042007 -0.043240 -0.044069 -0.043087 -0.043907 -0.038101 0.004529 -0.014099 -0.026083 -0.024834 -0.024718 -0.023879 -0.022343 -0.022648 -0.021730 -0.023464 -0.018655 -0.011525 -0.023040 -0.011844 -0.019827 -0.020512 -0.023210 -0.025306 -0.020002 -0.022736 -0.023394 -0.022691 -0.024514 -0.018964 -0.019858 -0.020200 -0.087790 -0.088034 -0.064764 -0.078871 -0.120401 -0.065949 -0.071251 -0.053118 -0.047617 -0.039961 -0.041652 -0.037900 -0.050411 -0.039823 -0.043956 -0.046578 -0.042747
 -0.028945 -0.019292 -0.019184 -0.018944 -0.018232 -0.018139 -0.015645 -0.015839 -0.064933 -0.046556 -0.023340 -0.021385 -0.020126 -0.022459 -0.019470 -0.020402 -0.026738 -0.025984 -0.028117 -0.018168 -0.032804 -0.083011 -0.048781 -0.024678 -0.026638 -0.021262 -0.019637 -0.020248 -0.025756 -0.027468 -0.026304 -0.025003 -0.022678 -0.024281 -0.010862 -0.013271 -0.012383 -0.010732 -0.025214 -0.017481 -0.009531 -0.017668 -0.018794 -0.016546 -0.016924 -0.020435 -0.019565 -0.029283 -0.020852 -0.018413 -0.018159
 -0.042101 -0.029793 -0.029974 -0.030471 -0.030485 -0.029208 -0.028689 -0.027161 -0.046911 -0.039447 -0.028146 -0.027564 -0.027224 -0.027576 -0.027197 -0.027384 -0.028274 -0.028457 -0.028826 -0.031992 -0.033758 -0.065948 -0.044167 -0.033716 -0.033858 -0.027880 -0.028255 -0.027929 -0.029059 -0.029053 -0.029121 -0.027377 -0.027127 -0.027698 -0.036977 -0.036930 -0.031659 -0.037646 -0.049128 -0.033340 -0.033475 -0.033982 -0.034330 -0.028615 -0.029035 -0.029145 -0.035280 -0.036737 -0.030594 -0.031044 -0.030786
 -0.077547 -0.061100 -0.060694 -0.062219 -0.063383 -0.063521 -0.064582 -0.054968 0.007891 -0.029006 -0.040423 -0.037937 -0.037879 -0.037448 -0.034399 -0.034304 -0.036589 -0.038097 -0.032126 -0.015477 -0.039680 -0.024049 -0.039217 -0.032088 -0.036140 -0.038418 -0.030499 -0.034464 -0.037449 -0.037728 -0.039186 -0.030502 -0.030820 -0.031552 -0.125806 -0.128340 -0.090558 -0.108918 -0.192031 -0.093319 -0.097891 -0.079315 -0.069491 -0.057197 -0.059534 -0.055702 -0.071966 -0.058762 -0.064244 -0.067346 -0.060918
 -0.081338 -0.055281 -0.055847 -0.056510 -0.056700 -0.055038 -0.054007 -0.052729 -0.107849 -0.084884 -0.056204 -0.056407 -0.056533 -0.056694 -0.058346 -0.057676 -0.057773 -0.057170 -0.060368 -0.085892 -0.069737 -0.145125 -0.091314 -0.077957 -0.074328 -0.057171 -0.062992 -0.059585 -0.059125 -0.058780 -0.058013 -0.056773 -0.056900 -0.057250 -0.055148 -0.052104 -0.053804 -0.062916 -0.062149 -0.053901 -0.055940 -0.062935 -0.066873 -0.055084 -0.054670 -0.055421 -0.066560 -0.070724 -0.055610 -0.056422 -0.058485
 -0.181774 -0.134612 -0.134524 -0.136788 -0.138788 -0.140087 -0.143101 -0.124874 -0.059897 -0.110369 -0.107907 -0.104923 -0.105194 -0.104007 -0.101688 -0.101015 -0.102798 -0.104724 -0.097248 -0.097588 -0.115828 -0.165978 -0.127187 -0.114619 -0.116518 -0.105785 -0.098493 -0.102415 -0.103983 -0.104356 -0.106154 -0.093095 -0.093944 -0.094750 -0.236060 -0.244124 -0.174677 -0.209995 -0.418809 -0.178628 -0.186662 -0.174082 -0.158689 -0.129223 -0.132601 -0.126611 -0.158583 -0.139955 -0.139389 -0.145071 -0.135697
 -0.065648 -0.043316 -0.042901 -0.042275 -0.041821 -0.043521 -0.038207 -0.036443 -0.105071 -0.078232 -0.040263 -0.036751 -0.035220 -0.038557 -0.032996 -0.033835 -0.044611 -0.043442 -0.045855 -0.022139 -0.056478 -0.148632 -0.081010 -0.042664 -0.047482 -0.036805 -0.031387 -0.033581 -0.043391 -0.045931 -0.044127 -0.039929 -0.036170 -0.039012 -0.048347 -0.054514 -0.044473 -0.046329 -0.094910 -0.053049 -0.040800 -0.045006 -0.045520 -0.037895 -0.038788 -0.043744 -0.047240 -0.060508 -0.046939 -0.042605 -0.041401
 -0.096518 -0.078354 -0.077716 -0.078025 -0.077234 -0.082082 -0.073382 -0.070505 -0.112833 -0.099220 -0.070841 -0.066472 -0.065450 -0.068585 -0.062735 -0.062602 -0.074697 -0.073901 -0.074550 -0.052388 -0.085489 -0.141568 -0.101593 -0.069370 -0.074059 -0.066763 -0.060713 -0.063287 -0.073509 -0.076014 -0.074839 -0.068413 -0.064767 -0.066803 -0.093888 -0.100337 -0.086360 -0.089541 -0.145202 -0.094028 -0.082991 -0.081207 -0.079291 -0.072622 -0.073329 -0.078541 -0.082339 -0.094812 -0.082077 -0.078904 -0.076144
 -0.067332 -0.051032 -0.051616 -0.051953 -0.050599 -0.046165 -0.046897 -0.045159 -0.078950 -0.069195 -0.058119 -0.055516 -0.052460 -0.054523 -0.051087 -0.055189 -0.056668 -0.059686 -0.055481 -0.057091 -0.066095 -0.101938 -0.073169 -0.060841 -0.062568 -0.054844 -0.051985 -0.053837 -0.056805 -0.057676 -0.060429 -0.060205 -0.058333 -0.059845 -0.049097 -0.053594 -0.038110 -0.050584 -0.085469 -0.048522 -0.042427 -0.054324 -0.054647 -0.047058 -0.049911 -0.050818 -0.055727 -0.065985 -0.053056 -0.053741 -0.048487
 -0.030489 -0.025409 -0.026328 -0.026232 -0.025332 -0.019753 -0.023643 -0.022568 -0.026440 -0.027699 -0.032539 -0.031832 -0.029289 -0.029943 -0.028744 -0.033086 -0.029218 -0.032378 -0.027568 -0.049529 -0.032781 -0.028878 -0.029103 -0.036194 -0.035025 -0.031308 -0.030952 -0.031785 -0.029627 -0.029705 -0.032697 -0.034419 -0.034219 -0.034716 -0.024036 -0.025382 -0.013720 -0.023664 -0.040245 -0.020382 -0.018975 -0.027644 -0.027867 -0.023804 -0.026150 -0.024377 -0.027408 -0.030127 -0.025941 -0.027750 -0.023442


304
 -0.265338 -0.517684 -1.129603 -0.995119 -0.433882 -0.453960 -0.521632 -0.569072 -0.345415 -0.344952 -0.782321 -0.467993 -0.361294 -0.358567 -0.475298 -0.451445 -1.060859 -0.305456 -0.518495
 -0.875761 -0.456659 86.432533 -0.982720 -1.486944 -1.604373 -0.796631 -0.633402 -1.144637 -1.147073 -1.581865 -1.464087 -1.178483 -1.177156 -1.641231 -1.563276 4.522114 -1.028901 -0.373417
 -0.770101 -1.386938 3.950531 -2.263569 -1.151234 -1.370169 -1.377847 -1.560379 -0.955725 -0.959379 -1.773949 -1.133752 -0.969208 -0.965111 -1.596726 -1.312030 -1.357942 -0.864965 -1.388625
 -0.422086 -0.895635 4.743754 -1.653921 -0.769340 -0.976540 -0.898270 -1.065551 -0.593269 -0.596719 -1.279005 -0.762641 -0.607221 -0.600858 -1.198763 -0.929399 -0.794909 -0.506322 -0.901386
 -0.274188 -0.510798 -1.060417 -0.968469 -0.430727 -0.442154 -0.515012 -0.553351 -0.348605 -0.348142 -0.771196 -0.465624 -0.366705 -0.363693 -0.456712 -0.439885 -0.969062 -0.309942 -0.508613
 2.738575 16.522470 239.800552 54.322464 2.608022 4.341269 12.789965 20.422157 2.791965 2.761624 13.766646 0.943927 1.441418 1.467497 3.445083 3.633090 12.166394 1.738167 16.757757
 -0.301827 -0.542068 -1.094052 -1.004708 -0.459806 -0.471201 -0.546391 -0.584653 -0.376088 -0.375327 -0.802360 -0.493228 -0.394496 -0.391425 -0.486075 -0.470733 -0.998769 -0.337683 -0.539369
 -0.181569 -0.408255 -0.952241 -0.856686 -0.335784 -0.348718 -0.412463 -0.451657 -0.258897 -0.259289 -0.672794 -0.373722 -0.275277 -0.272353 -0.364764 -0.342134 -0.879328 -0.218400 -0.406666
 -0.218962 -0.449936 -0.996272 -0.900603 -0.375505 -0.388798 -0.454139 -0.493791 -0.296282 -0.297372 -0.709956 -0.412215 -0.312684 -0.308484 -0.401408 -0.379537 -0.920430 -0.258183 -0.446813
 -0.369095 -0.636857 -1.285046 -1.116833 -0.554230 -0.589408 -0.641113 -0.703600 -0.460902 -0.461787 -0.900639 -0.572870 -0.476206 -0.472461 -0.646170 -0.605079 -1.245372 -0.409027 -0.634371
